,original,Texto,endereço,tipo
975,"§ 1º Cada Estado e o Distrito Federal elegerão três Senadores, com mandato de oito anos.","§ 1º Cada Estado e o Distrito Federal elegerão três Senadores, com mandato de oito anos.","cf88,3,12,6,,47,458,,",par
976,"§ 2º A representação de cada Estado e do Distrito Federal será renovada de quatro em quatro anos, alternadamente, por um e dois terços.","§ 2º A representação de cada Estado e do Distrito Federal será renovada de quatro em quatro anos, alternadamente, por um e dois terços.","cf88,3,12,6,,47,459,,",par
977,§ 3º Cada Senador será eleito com dois suplentes.,§ 3º Cada Senador será eleito com dois suplentes.,"cf88,3,12,6,,47,460,,",par
978,"OBS.: Aos suplentes de senadores e deputados federais são garantidas as mesmas prerrogativas dos titulares, EXCETO SE não estiverem em exercício.","OBS.: Aos suplentes de senadores e deputados federais são garantidas as mesmas prerrogativas dos titulares, EXCETO SE não estiverem em exercício.","cf88,3,12,6,,47,460,,",questao
979,"Art. 47. Salvo disposição constitucional em contrário, as deliberações de cada Casa e de suas Comissões serão tomadas por maioria dos votos, presente a maioria absoluta de seus membros.","Art. 47. Salvo disposição constitucional em contrário, as deliberações de cada Casa e de suas Comissões serão tomadas por maioria dos votos, presente a maioria absoluta de seus membros.","cf88,3,12,6,,48,,,",art
980,"OBS.: O quórum de votação de proposta em cada casa do Congresso Nacional e em suas comissões é de maioria simples de votos, ao passo que o quórum de instalação das sessões é de maioria absoluta de seus membros.","OBS.: O quórum de votação de proposta em cada casa do Congresso Nacional e em suas comissões é de maioria simples de votos, ao passo que o quórum de instalação das sessões é de maioria absoluta de seus membros.","cf88,3,12,6,,48,,,",questao
981,"Art. 48. Cabe ao Congresso Nacional, com a sanção do Presidente da República, não exigida esta para o especificado nos arts. 49, 51 e 52, dispor sobre todas as matérias de competência da União, especialmente sobre:","Art. 48. Cabe ao Congresso Nacional, com a sanção do Presidente da República, não exigida esta para o especificado nos arts. 49, 51 e 52, dispor sobre todas as matérias de competência da União, especialmente sobre:","cf88,3,12,7,,49,,,",art
982,"I - sistema tributário, arrecadação e distribuição de rendas;","Art. 48. Cabe ao Congresso Nacional, com a sanção do Presidente da República, não exigida esta para o especificado nos arts. 49, 51 e 52, dispor sobre todas as matérias de competência da União, especialmente sobre:I - sistema tributário, arrecadação e distribuição de rendas;","cf88,3,12,7,,49,461,,",art-inciso
983,"II - plano plurianual, diretrizes orçamentárias, orçamento anual, operações de crédito, dívida pública e emissões de curso forçado;","Art. 48. Cabe ao Congresso Nacional, com a sanção do Presidente da República, não exigida esta para o especificado nos arts. 49, 51 e 52, dispor sobre todas as matérias de competência da União, especialmente sobre:II - plano plurianual, diretrizes orçamentárias, orçamento anual, operações de crédito, dívida pública e emissões de curso forçado;","cf88,3,12,7,,49,462,,",art-inciso
984,III - fixação e modificação do efetivo das Forças Armadas;,"Art. 48. Cabe ao Congresso Nacional, com a sanção do Presidente da República, não exigida esta para o especificado nos arts. 49, 51 e 52, dispor sobre todas as matérias de competência da União, especialmente sobre:III - fixação e modificação do efetivo das Forças Armadas;","cf88,3,12,7,,49,463,,",art-inciso
985,"IV - planos e programas nacionais, regionais e setoriais de desenvolvimento;","Art. 48. Cabe ao Congresso Nacional, com a sanção do Presidente da República, não exigida esta para o especificado nos arts. 49, 51 e 52, dispor sobre todas as matérias de competência da União, especialmente sobre:IV - planos e programas nacionais, regionais e setoriais de desenvolvimento;","cf88,3,12,7,,49,464,,",art-inciso
986,"V - limites do território nacional, espaço aéreo e marítimo e bens do domínio da União;","Art. 48. Cabe ao Congresso Nacional, com a sanção do Presidente da República, não exigida esta para o especificado nos arts. 49, 51 e 52, dispor sobre todas as matérias de competência da União, especialmente sobre:V - limites do território nacional, espaço aéreo e marítimo e bens do domínio da União;","cf88,3,12,7,,49,465,,",art-inciso
987,"VI - incorporação, subdivisão ou desmembramento de áreas de Territórios ou Estados, ouvidas as respectivas Assembléias Legislativas;","Art. 48. Cabe ao Congresso Nacional, com a sanção do Presidente da República, não exigida esta para o especificado nos arts. 49, 51 e 52, dispor sobre todas as matérias de competência da União, especialmente sobre:VI - incorporação, subdivisão ou desmembramento de áreas de Territórios ou Estados, ouvidas as respectivas Assembléias Legislativas;","cf88,3,12,7,,49,466,,",art-inciso
988,VII - transferência temporária da sede do Governo Federal;,"Art. 48. Cabe ao Congresso Nacional, com a sanção do Presidente da República, não exigida esta para o especificado nos arts. 49, 51 e 52, dispor sobre todas as matérias de competência da União, especialmente sobre:VII - transferência temporária da sede do Governo Federal;","cf88,3,12,7,,49,467,,",art-inciso
989,"OBS.: Apesar de Brasília ser a capital federal, a CF admite a transferência temporária da sede do governo federal, por meio de lei ordinária exarada pelo Congresso Nacional, com a sanção do presidente da República.","OBS.: Apesar de Brasília ser a capital federal, a CF admite a transferência temporária da sede do governo federal, por meio de lei ordinária exarada pelo Congresso Nacional, com a sanção do presidente da República.","cf88,3,12,7,,49,467,,",questao
990,VIII - concessão de anistia;,"Art. 48. Cabe ao Congresso Nacional, com a sanção do Presidente da República, não exigida esta para o especificado nos arts. 49, 51 e 52, dispor sobre todas as matérias de competência da União, especialmente sobre:VIII - concessão de anistia;","cf88,3,12,7,,49,468,,",art-inciso
991,"IX - organização administrativa, judiciária, do Ministério Público e da Defensoria Pública da União e dos Territórios e organização judiciária e do Ministério Público do Distrito Federal; (Redação dada pela Emenda Constitucional nº 69, de 2012)  (Produção de efeito)","Art. 48. Cabe ao Congresso Nacional, com a sanção do Presidente da República, não exigida esta para o especificado nos arts. 49, 51 e 52, dispor sobre todas as matérias de competência da União, especialmente sobre:IX - organização administrativa, judiciária, do Ministério Público e da Defensoria Pública da União e dos Territórios e organização judiciária e do Ministério Público do Distrito Federal; (Redação dada pela Emenda Constitucional nº 69, de 2012)  (Produção de efeito)","cf88,3,12,7,,49,469,,",art-inciso
992,"X ? criação, transformação e extinção de cargos, empregos e funções públicas, observado o que estabelece o art. 84, VI, b; (Redação dada pela Emenda Constitucional nº 32, de 2001)","Art. 48. Cabe ao Congresso Nacional, com a sanção do Presidente da República, não exigida esta para o especificado nos arts. 49, 51 e 52, dispor sobre todas as matérias de competência da União, especialmente sobre:X ? criação, transformação e extinção de cargos, empregos e funções públicas, observado o que estabelece o art. 84, VI, b; (Redação dada pela Emenda Constitucional nº 32, de 2001)","cf88,3,12,7,,49,470,,",art-inciso
993,"XI ? criação e extinção de Ministérios e órgãos da administração pública; (Redação dada pela Emenda Constitucional nº 32, de 2001)","Art. 48. Cabe ao Congresso Nacional, com a sanção do Presidente da República, não exigida esta para o especificado nos arts. 49, 51 e 52, dispor sobre todas as matérias de competência da União, especialmente sobre:XI ? criação e extinção de Ministérios e órgãos da administração pública; (Redação dada pela Emenda Constitucional nº 32, de 2001)","cf88,3,12,7,,49,471,,",art-inciso
994,XII - telecomunicações e radiodifusão;,"Art. 48. Cabe ao Congresso Nacional, com a sanção do Presidente da República, não exigida esta para o especificado nos arts. 49, 51 e 52, dispor sobre todas as matérias de competência da União, especialmente sobre:XII - telecomunicações e radiodifusão;","cf88,3,12,7,,49,472,,",art-inciso
