,original,Texto,endereço,tipo
1074,"OBS.: Desde a expedição do diploma, os membros do Congresso Nacional não poderão ser presos, salvo em flagrante de crime inafiançável, caso em que os autos terão de ser remetidos dentro de vinte e quatro horas à Casa respectiva, para que esta, pelo voto da maioria de seus membros, resolva sobre a prisão.","OBS.: Desde a expedição do diploma, os membros do Congresso Nacional não poderão ser presos, salvo em flagrante de crime inafiançável, caso em que os autos terão de ser remetidos dentro de vinte e quatro horas à Casa respectiva, para que esta, pelo voto da maioria de seus membros, resolva sobre a prisão.","cf88,3,12,10,,54,518,,",questao
1076,"OBS.: Um delegado da Polícia Federal instaurou inquérito policial, mediante portaria, para investigar a conduta de deputado federal suspeito da prática de crimes contra a administração pública. Intimado para oitiva nos autos, o parlamentar impetrou habeas corpus contra o ato da autoridade policial, sob o argumento de usurpação de competência originária do STF. Nessa situação hipotética, NÃO assiste razão ao impetrante, visto que A AUTORIZAÇÃO SE DÁ APÓS O RECEBIMENTO DA DENÚNCIA, OU SEJA APÓS O INQUÉRITO.","OBS.: Um delegado da Polícia Federal instaurou inquérito policial, mediante portaria, para investigar a conduta de deputado federal suspeito da prática de crimes contra a administração pública. Intimado para oitiva nos autos, o parlamentar impetrou habeas corpus contra o ato da autoridade policial, sob o argumento de usurpação de competência originária do STF. Nessa situação hipotética, NÃO assiste razão ao impetrante, visto que A AUTORIZAÇÃO SE DÁ APÓS O RECEBIMENTO DA DENÚNCIA, OU SEJA APÓS O INQUÉRITO.","cf88,3,12,10,,54,519,,",questao
1082,"OBS.: É POSSÍVEL (MEDIANTE AUTORIZAÇÃO DE 2/3 DA RESPECTIVA CASA E NOS ATOS PRATICADOS FORA DO RECINTO DO CN) , no estado de defesa e no estado de sítio, a  suspensão das denominadas imunidades parlamentares.","OBS.: É POSSÍVEL (MEDIANTE AUTORIZAÇÃO DE 2/3 DA RESPECTIVA CASA E NOS ATOS PRATICADOS FORA DO RECINTO DO CN) , no estado de defesa e no estado de sítio, a  suspensão das denominadas imunidades parlamentares.","cf88,3,12,10,,54,524,,",questao
1128,"OBS.: A competência para votar os projetos de lei  PODE SER dos plenários da Câmara dos Deputados e do Senado Federal, mas as mesas diretoras das respectivas casas podem, INDEPENDENTEMENTE DE decreto legislativo, em razão da matéria de sua competência, a prerrogativa de discutir, votar e decidir as proposições legislativas.","OBS.: A competência para votar os projetos de lei  PODE SER dos plenários da Câmara dos Deputados e do Senado Federal, mas as mesas diretoras das respectivas casas podem, INDEPENDENTEMENTE DE decreto legislativo, em razão da matéria de sua competência, a prerrogativa de discutir, votar e decidir as proposições legislativas.","cf88,3,12,12,,59,551,154,",questao
1135,"OBS.: No exercício de atividade investigatória, caso se deparem com a necessidade de quebra do sigilo fiscal de alguém, as comissões parlamentares de inquérito deverão requerer tal quebra ao Poder Judiciário, pois elas não possuem poderes de investigação próprios das autoridades judiciais.","OBS.: No exercício de atividade investigatória, caso se deparem com a necessidade de quebra do sigilo fiscal de alguém, as comissões parlamentares de inquérito deverão requerer tal quebra ao Poder Judiciário, pois elas não possuem poderes de investigação próprios das autoridades judiciais.","cf88,3,12,12,,59,552,,",questao
1136,OBS.: A CPI NÃO tem poder para requisitar de operadoras de telefonia acesso a informações que estejam sob segredo de justiça em processo judicial.,OBS.: A CPI NÃO tem poder para requisitar de operadoras de telefonia acesso a informações que estejam sob segredo de justiça em processo judicial.,"cf88,3,12,12,,59,552,,",questao
1137,OBS.: Entre as formas de exercício do controle EXTERNO no âmbito do Poder Legislativo incluem-se as comissões parlamentares de inquérito.,OBS.: Entre as formas de exercício do controle EXTERNO no âmbito do Poder Legislativo incluem-se as comissões parlamentares de inquérito.,"cf88,3,12,12,,59,552,,",questao
1138,"OBS.: No exercício do controle político da administração pública, compete às CPIs apurar irregularidades, MAS NÃO determinar sanções.","OBS.: No exercício do controle político da administração pública, compete às CPIs apurar irregularidades, MAS NÃO determinar sanções.","cf88,3,12,12,,59,552,,",questao
1139,"OBS.: As CPIs podem ser criadas para a apuração de fato determinado, ainda que sobre esses mesmos fatos já tenham sido instaurados inquéritos policiais ou processos judiciais. [...] Preenchidos os requisitos constitucionais (CF, art. 58, § 3º), impõe-se a criação da Comissão Parlamentar de Inquérito, que não depende, por isso mesmo, da vontade aquiescente da maioria legislativa. Atendidas tais exigências (CF, art. 58, § 3º), cumpre, ao Presidente da Casa legislativa, adotar os procedimentos subseqüentes e necessários à efetiva instalação da CPI, não lhe cabendo qualquer apreciação de mérito sobre o objeto da investigação parlamentar, que se revela possível, dado o seu caráter autônomo (RTJ 177/229 - RTJ 180/191-193), ainda que já instaurados, em torno dos mesmos fatos, inquéritos policiais ou processos judiciais.","OBS.: As CPIs podem ser criadas para a apuração de fato determinado, ainda que sobre esses mesmos fatos já tenham sido instaurados inquéritos policiais ou processos judiciais. [...] Preenchidos os requisitos constitucionais (CF, art. 58, § 3º), impõe-se a criação da Comissão Parlamentar de Inquérito, que não depende, por isso mesmo, da vontade aquiescente da maioria legislativa. Atendidas tais exigências (CF, art. 58, § 3º), cumpre, ao Presidente da Casa legislativa, adotar os procedimentos subseqüentes e necessários à efetiva instalação da CPI, não lhe cabendo qualquer apreciação de mérito sobre o objeto da investigação parlamentar, que se revela possível, dado o seu caráter autônomo (RTJ 177/229 - RTJ 180/191-193), ainda que já instaurados, em torno dos mesmos fatos, inquéritos policiais ou processos judiciais.","cf88,3,12,12,,59,552,,",questao
1140,"OBS.: A CF PERMITE que a criação das CPIs se dê EM CONJUNTO OU SEPARADAMENTE pela Câmara dos Deputados e pelo Senado Federal, mediante requerimento de um terço de seus membros. No âmbito dos estados, pelo princípio da simetria, exige-se um terço dos membros da assembléia legislativa.","OBS.: A CF PERMITE que a criação das CPIs se dê EM CONJUNTO OU SEPARADAMENTE pela Câmara dos Deputados e pelo Senado Federal, mediante requerimento de um terço de seus membros. No âmbito dos estados, pelo princípio da simetria, exige-se um terço dos membros da assembléia legislativa.","cf88,3,12,12,,59,552,,",questao
1141,"OBS.: Devido ao fato de possuírem os poderes de investigação próprios das autoridades JUDICIAIS, as CPIs poderão determinar a quebra ou transferência de sigilos bancário, fiscal e de dados.","OBS.: Devido ao fato de possuírem os poderes de investigação próprios das autoridades JUDICIAIS, as CPIs poderão determinar a quebra ou transferência de sigilos bancário, fiscal e de dados.","cf88,3,12,12,,59,552,,",questao
1142,OBS.: A quebra de sigilo bancário e fiscal são medidas compreendidas na esfera de competência das CPI instauradas pelo Congresso Nacional.,OBS.: A quebra de sigilo bancário e fiscal são medidas compreendidas na esfera de competência das CPI instauradas pelo Congresso Nacional.,"cf88,3,12,12,,59,552,,",questao
1143,OBS.: NÃO pode a Constituição estadual prever que o pedido de criação de comissão parlamentar de inquérito efetuado por um terço dos deputados estaduais no âmbito da assembleia legislativa fique condicionado à vontade da maioria do plenário.,OBS.: NÃO pode a Constituição estadual prever que o pedido de criação de comissão parlamentar de inquérito efetuado por um terço dos deputados estaduais no âmbito da assembleia legislativa fique condicionado à vontade da maioria do plenário.,"cf88,3,12,12,,59,552,,",questao
1146,"OBS.: O processo legislativo envolve a elaboração de várias espécies normativas, entre as quais se incluem as leis delegadas, as medidas provisórias, MAS NÃO os decretos e os regulamentos.","OBS.: O processo legislativo envolve a elaboração de várias espécies normativas, entre as quais se incluem as leis delegadas, as medidas provisórias, MAS NÃO os decretos e os regulamentos.","cf88,3,12,13,0,60,,,",questao
1157,"OBS.: O processo legislativo da emenda constitucional admite emendas tanto no âmbito da Câmara dos Deputados quanto no do Senado Federal, E PARA ISSO DEPENDE 1/3 DA CÂMARA OU DO SENADO para a respectiva apresentação.","OBS.: O processo legislativo da emenda constitucional admite emendas tanto no âmbito da Câmara dos Deputados quanto no do Senado Federal, E PARA ISSO DEPENDE 1/3 DA CÂMARA OU DO SENADO para a respectiva apresentação.","cf88,3,12,13,1,61,562,,",questao
1161,"OBS.: Em caso de provimento de representação do procurador-geral da República pelo STF para assegurar a observância dos princípios constitucionais de intervenção, HÁ impedimento para que a CF seja emendada, tendo em vista que a intervenção federal, nessa hipótese, NÃO SE limitará a suspender a execução do ato impugnado.","OBS.: Em caso de provimento de representação do procurador-geral da República pelo STF para assegurar a observância dos princípios constitucionais de intervenção, HÁ impedimento para que a CF seja emendada, tendo em vista que a intervenção federal, nessa hipótese, NÃO SE limitará a suspender a execução do ato impugnado.","cf88,3,12,13,1,61,565,,",questao
1162,"OBS.: Havendo nas capitais de vários Estados da federação manifestações populares diárias e violentas, com destruição de bens públicos e privados, sempre pedindo a renúncia de determinados mandatários populares, resolveu o Presidente da República, por certo prazo e ouvidos os Conselhos da República e de Defesa Nacional, decretar, nas aludidas capitais, estado de defesa. Em seguida, visando a atender aos reclamos da população, apresentou-se no Congresso Nacional projeto de emenda constitucional, para instituição do regime de governo parlamentarista no país, prometendo-se que a referida emenda estaria votada e decidida antes do fim do aludido estado de defesa, tudo para normalizar a situação no país. No caso, essa emenda não poderia ser apresentada, em razão do estado de defesa.","OBS.: Havendo nas capitais de vários Estados da federação manifestações populares diárias e violentas, com destruição de bens públicos e privados, sempre pedindo a renúncia de determinados mandatários populares, resolveu o Presidente da República, por certo prazo e ouvidos os Conselhos da República e de Defesa Nacional, decretar, nas aludidas capitais, estado de defesa. Em seguida, visando a atender aos reclamos da população, apresentou-se no Congresso Nacional projeto de emenda constitucional, para instituição do regime de governo parlamentarista no país, prometendo-se que a referida emenda estaria votada e decidida antes do fim do aludido estado de defesa, tudo para normalizar a situação no país. No caso, essa emenda não poderia ser apresentada, em razão do estado de defesa.","cf88,3,12,13,1,61,565,,",questao
