,original,Texto,endereço,tipo
910,"§ 2º Os proventos de aposentadoria não poderão ser inferiores ao valor mínimo a que se refere o § 2º do art. 201 ou superiores ao limite máximo estabelecido para o Regime Geral de Previdência Social, observado o disposto nos §§ 14 a 16.            (Redação dada pela Emenda Constitucional nº 103, de 2019)","§ 2º Os proventos de aposentadoria não poderão ser inferiores ao valor mínimo a que se refere o § 2º do art. 201 ou superiores ao limite máximo estabelecido para o Regime Geral de Previdência Social, observado o disposto nos §§ 14 a 16.            (Redação dada pela Emenda Constitucional nº 103, de 2019)","cf88,2,11,3,,41,421,,",par
911,"§ 3º As regras para cálculo de proventos de aposentadoria serão disciplinadas em lei do respectivo ente federativo.            (Redação dada pela Emenda Constitucional nº 103, de 2019)","§ 3º As regras para cálculo de proventos de aposentadoria serão disciplinadas em lei do respectivo ente federativo.            (Redação dada pela Emenda Constitucional nº 103, de 2019)","cf88,2,11,3,,41,422,,",par
912,"§ 4º É vedada a adoção de requisitos ou critérios diferenciados para concessão de benefícios em regime próprio de previdência social, ressalvado o disposto nos §§ 4º-A, 4º-B, 4º-C e 5º.             (Redação dada pela Emenda Constitucional nº 103, de 2019)","§ 4º É vedada a adoção de requisitos ou critérios diferenciados para concessão de benefícios em regime próprio de previdência social, ressalvado o disposto nos §§ 4º-A, 4º-B, 4º-C e 5º.             (Redação dada pela Emenda Constitucional nº 103, de 2019)","cf88,2,11,3,,41,423,,",par
913,"§ 4º-A. Poderão ser estabelecidos por lei complementar do respectivo ente federativo idade e tempo de contribuição diferenciados para aposentadoria de servidores com deficiência, previamente submetidos a avaliação biopsicossocial realizada por equipe multiprofissional e interdisciplinar.           (Incluído pela Emenda Constitucional nº 103, de 2019)","§ 4º-A. Poderão ser estabelecidos por lei complementar do respectivo ente federativo idade e tempo de contribuição diferenciados para aposentadoria de servidores com deficiência, previamente submetidos a avaliação biopsicossocial realizada por equipe multiprofissional e interdisciplinar.           (Incluído pela Emenda Constitucional nº 103, de 2019)","cf88,2,11,3,,41,424,,",par
914,"§ 4º-B. Poderão ser estabelecidos por lei complementar do respectivo ente federativo idade e tempo de contribuição diferenciados para aposentadoria de ocupantes do cargo de agente penitenciário, de agente socioeducativo ou de policial dos órgãos de que tratam o inciso IV do caput do art. 51, o inciso XIII do caput do art. 52 e os incisos I a IV do caput do art. 144.           (Incluído pela Emenda Constitucional nº 103, de 2019)","§ 4º-B. Poderão ser estabelecidos por lei complementar do respectivo ente federativo idade e tempo de contribuição diferenciados para aposentadoria de ocupantes do cargo de agente penitenciário, de agente socioeducativo ou de policial dos órgãos de que tratam o inciso IV do caput do art. 51, o inciso XIII do caput do art. 52 e os incisos I a IV do caput do art. 144.           (Incluído pela Emenda Constitucional nº 103, de 2019)","cf88,2,11,3,,41,425,,",par
915,"§ 4º-C. Poderão ser estabelecidos por lei complementar do respectivo ente federativo idade e tempo de contribuição diferenciados para aposentadoria de servidores cujas atividades sejam exercidas com efetiva exposição a agentes químicos, físicos e biológicos prejudiciais à saúde, ou associação desses agentes, vedada a caracterização por categoria profissional ou ocupação.           (Incluído pela Emenda Constitucional nº 103, de 2019)","§ 4º-C. Poderão ser estabelecidos por lei complementar do respectivo ente federativo idade e tempo de contribuição diferenciados para aposentadoria de servidores cujas atividades sejam exercidas com efetiva exposição a agentes químicos, físicos e biológicos prejudiciais à saúde, ou associação desses agentes, vedada a caracterização por categoria profissional ou ocupação.           (Incluído pela Emenda Constitucional nº 103, de 2019)","cf88,2,11,3,,41,426,,",par
916,"§ 5º Os ocupantes do cargo de professor terão idade mínima reduzida em 5 (cinco) anos em relação às idades decorrentes da aplicação do disposto no inciso III do § 1º, desde que comprovem tempo de efetivo exercício das funções de magistério na educação infantil e no ensino fundamental e médio fixado em lei complementar do respectivo ente federativo.         (Redação dada pela Emenda Constitucional nº 103, de 2019)","§ 5º Os ocupantes do cargo de professor terão idade mínima reduzida em 5 (cinco) anos em relação às idades decorrentes da aplicação do disposto no inciso III do § 1º, desde que comprovem tempo de efetivo exercício das funções de magistério na educação infantil e no ensino fundamental e médio fixado em lei complementar do respectivo ente federativo.         (Redação dada pela Emenda Constitucional nº 103, de 2019)","cf88,2,11,3,,41,427,,",par
917,"§ 6º Ressalvadas as aposentadorias decorrentes dos cargos acumuláveis na forma desta Constituição, é vedada a percepção de mais de uma aposentadoria à conta de regime próprio de previdência social, aplicando-se outras vedações, regras e condições para a acumulação de benefícios previdenciários estabelecidas no Regime Geral de Previdência Social.            (Redação dada pela Emenda Constitucional nº 103, de 2019)","§ 6º Ressalvadas as aposentadorias decorrentes dos cargos acumuláveis na forma desta Constituição, é vedada a percepção de mais de uma aposentadoria à conta de regime próprio de previdência social, aplicando-se outras vedações, regras e condições para a acumulação de benefícios previdenciários estabelecidas no Regime Geral de Previdência Social.            (Redação dada pela Emenda Constitucional nº 103, de 2019)","cf88,2,11,3,,41,428,,",par
918,"§ 7º Observado o disposto no § 2º do art. 201, quando se tratar da única fonte de renda formal auferida pelo dependente, o benefício de pensão por morte será concedido nos termos de lei do respectivo ente federativo, a qual tratará de forma diferenciada a hipótese de morte dos servidores de que trata o § 4º-B decorrente de agressão sofrida no exercício ou em razão da função.            (Redação dada pela Emenda Constitucional nº 103, de 2019)","§ 7º Observado o disposto no § 2º do art. 201, quando se tratar da única fonte de renda formal auferida pelo dependente, o benefício de pensão por morte será concedido nos termos de lei do respectivo ente federativo, a qual tratará de forma diferenciada a hipótese de morte dos servidores de que trata o § 4º-B decorrente de agressão sofrida no exercício ou em razão da função.            (Redação dada pela Emenda Constitucional nº 103, de 2019)","cf88,2,11,3,,41,429,,",par
919,"§ 8º É assegurado o reajustamento dos benefícios para preservar-lhes, em caráter permanente, o valor real, conforme critérios estabelecidos em lei.          (Redação dada pela Emenda Constitucional nº 41, 19.12.2003)","§ 8º É assegurado o reajustamento dos benefícios para preservar-lhes, em caráter permanente, o valor real, conforme critérios estabelecidos em lei.          (Redação dada pela Emenda Constitucional nº 41, 19.12.2003)","cf88,2,11,3,,41,430,,",par
920,"§ 9º O tempo de contribuição federal, estadual, distrital ou municipal será contado para fins de aposentadoria, observado o disposto nos §§ 9º e 9º-A do art. 201, e o tempo de serviço correspondente será contado para fins de disponibilidade.            (Redação dada pela Emenda Constitucional nº 103, de 2019)","§ 9º O tempo de contribuição federal, estadual, distrital ou municipal será contado para fins de aposentadoria, observado o disposto nos §§ 9º e 9º-A do art. 201, e o tempo de serviço correspondente será contado para fins de disponibilidade.            (Redação dada pela Emenda Constitucional nº 103, de 2019)","cf88,2,11,3,,41,431,,",par
921,"§ 10 - A lei não poderá estabelecer qualquer forma de contagem de tempo de contribuição fictício.           (Incluído pela Emenda Constitucional nº 20, de 15/12/98)      (Vide Emenda Constitucional nº 20, de 1998)","§ 10 - A lei não poderá estabelecer qualquer forma de contagem de tempo de contribuição fictício.           (Incluído pela Emenda Constitucional nº 20, de 15/12/98)      (Vide Emenda Constitucional nº 20, de 1998)","cf88,2,11,3,,41,432,,",par
922,"§ 11 - Aplica-se o limite fixado no art. 37, XI, à soma total dos proventos de inatividade, inclusive quando decorrentes da acumulação de cargos ou empregos públicos, bem como de outras atividades sujeitas a contribuição para o regime geral de previdência social, e ao montante resultante da adição de proventos de inatividade com remuneração de cargo acumulável na forma desta Constituição, cargo em comissão declarado em lei de livre nomeação e exoneração, e de cargo eletivo.           (Incluído pela Emenda Constitucional nº 20, de 15/12/98)","§ 11 - Aplica-se o limite fixado no art. 37, XI, à soma total dos proventos de inatividade, inclusive quando decorrentes da acumulação de cargos ou empregos públicos, bem como de outras atividades sujeitas a contribuição para o regime geral de previdência social, e ao montante resultante da adição de proventos de inatividade com remuneração de cargo acumulável na forma desta Constituição, cargo em comissão declarado em lei de livre nomeação e exoneração, e de cargo eletivo.           (Incluído pela Emenda Constitucional nº 20, de 15/12/98)","cf88,2,11,3,,41,433,,",par
